id,firstDate,lastDate,catHosp,status,ward_id,wardType,newID
012-0137-B-D,2020-06-05,2020-06-05,other,PE,12,Geriatry,Geriatry #2
012-0138-C-M,2020-06-05,2020-06-05,ext physician,PE,12,Geriatry,Geriatry #2
012-0139-B-M,2020-06-05,2020-06-05,ext physician,PE,12,Geriatry,Geriatry #2
012-0140-K-K,2020-06-05,2020-06-05,ext physician,PE,12,Geriatry,Geriatry #2
012-0141-S-Y,2020-06-05,2020-06-05,other,PE,12,Geriatry,Geriatry #2
012-0142-&-&,2020-06-05,2020-06-05,aux nurse,PE,12,Geriatry,Geriatry #2
012-0143-&-&,2020-06-05,2020-06-05,aux nurse,PE,12,Geriatry,Geriatry #2
012-0144-&-&,2020-06-05,2020-06-05,logistic,PE,12,Geriatry,Geriatry #2
012-0145-P-Q,2020-06-05,2020-06-05,other,PE,12,Geriatry,Geriatry #2
012-0146-B-M,2020-06-05,2020-06-05,other,PE,12,Geriatry,Geriatry #2
012-0147-D-A,2020-06-05,2020-06-05,other,PE,12,Geriatry,Geriatry #2
012-0148-D-R,2020-06-05,2020-06-05,patient,PA,12,Geriatry,Geriatry #2
012-0149-D-M,2020-06-05,2020-06-05,visitor,V,12,Geriatry,Geriatry #2
012-0150-P-M,2020-06-05,2020-06-05,physician,PE,12,Geriatry,Geriatry #2
012-0151-D-G,2020-06-05,2020-06-05,physician,PE,12,Geriatry,Geriatry #2
012-0152-C-M,2020-06-05,2020-06-05,logistic,PE,12,Geriatry,Geriatry #2
012-0153-F-G,2020-06-05,2020-06-05,nurse,PE,12,Geriatry,Geriatry #2
012-0154-G-D,2020-06-05,2020-06-05,physician,PE,12,Geriatry,Geriatry #2
012-0155-M-S,2020-06-05,2020-06-05,nurse,PE,12,Geriatry,Geriatry #2
012-0156-G-L,2020-06-05,2020-06-05,ext physician,PE,12,Geriatry,Geriatry #2
012-0157-G-M,2020-06-05,2020-06-05,other,PE,12,Geriatry,Geriatry #2
012-0158-H-P,2020-06-05,2020-06-05,other,PE,12,Geriatry,Geriatry #2
012-0159-A-Q,2020-06-05,2020-06-05,physician,PE,12,Geriatry,Geriatry #2
012-0160-K-E,2020-06-05,2020-06-05,patient,PA,12,Geriatry,Geriatry #2
012-0161-C-L,2020-06-05,2020-06-05,patient,PA,12,Geriatry,Geriatry #2
012-0162-F-A,2020-06-05,2020-06-05,patient,PA,12,Geriatry,Geriatry #2
012-0163-V-M,2020-06-05,2020-06-05,patient,PA,12,Geriatry,Geriatry #2
012-0164-T-G,2020-06-05,2020-06-05,patient,PA,12,Geriatry,Geriatry #2
012-0165-B-F,2020-06-05,2020-06-05,nurse,PE,12,Geriatry,Geriatry #2
012-0166-M-E,2020-06-04,2020-06-04,patient,PA,12,Geriatry,Geriatry #2
012-0167-N-C,2020-06-05,2020-06-05,visitor,V,12,Geriatry,Geriatry #2
012-0168-C-A,2020-06-05,2020-06-05,logistic,PE,12,Geriatry,Geriatry #2
012-0169-C-H,2020-06-05,2020-06-05,patient,PA,12,Geriatry,Geriatry #2
012-0170-L-C,2020-06-05,2020-06-05,other,PE,12,Geriatry,Geriatry #2
002-0155-&-&,2020-05-25,2020-05-25,patient,PA,2,Neonatal ICU,Neonatal ICU
002-0156-&-&,2020-05-25,2020-05-25,visitor,V,2,Neonatal ICU,Neonatal ICU
002-0157-L-M,2020-05-25,2020-05-25,patient,PA,2,Neonatal ICU,Neonatal ICU
005-0001-R-J,2020-06-09,2020-06-09,student nurse,PE,5,Medical ICU,Medical ICU #2
005-0002-P-C,2020-06-09,2020-06-09,nurse,PE,5,Medical ICU,Medical ICU #2
005-0003-G-A,2020-06-09,2020-06-09,nurse,PE,5,Medical ICU,Medical ICU #2
005-0004-D-E,2020-06-09,2020-06-09,student nurse,PE,5,Medical ICU,Medical ICU #2
005-0005-N-J,2020-06-09,2020-06-09,investigation,PE,5,Medical ICU,Medical ICU #2
005-0006-O-L,2020-06-09,2020-06-09,investigation,PE,5,Medical ICU,Medical ICU #2
005-0007-C-K,2020-06-09,2020-06-09,aux nurse,PE,5,Medical ICU,Medical ICU #2
005-0008-R-M,2020-06-09,2020-06-09,aux nurse,PE,5,Medical ICU,Medical ICU #2
005-0009-O-S,2020-06-09,2020-06-09,student nurse,PE,5,Medical ICU,Medical ICU #2
005-0010-B-S,2020-06-09,2020-06-09,aux nurse,PE,5,Medical ICU,Medical ICU #2
005-0011-L-J,2020-06-09,2020-06-09,aux nurse,PE,5,Medical ICU,Medical ICU #2
005-0012-C-B,2020-06-09,2020-06-09,administration,PE,5,Medical ICU,Medical ICU #2
005-0013-L-A,2020-06-09,2020-06-09,aux nurse,PE,5,Medical ICU,Medical ICU #2
005-0014-N-S,2020-06-09,2020-06-09,patient,PA,5,Medical ICU,Medical ICU #2
005-0015-B-L,2020-06-09,2020-06-09,nurse,PE,5,Medical ICU,Medical ICU #2
005-0016-C-R,2020-06-09,2020-06-09,physician,PE,5,Medical ICU,Medical ICU #2
005-0017-G-A,2020-06-09,2020-06-09,nurse,PE,5,Medical ICU,Medical ICU #2
005-0018-S-S,2020-06-09,2020-06-09,patient,PA,5,Medical ICU,Medical ICU #2
005-0019-G-C,2020-06-09,2020-06-09,physician,PE,5,Medical ICU,Medical ICU #2
005-0020-B-J,2020-06-09,2020-06-09,physician,PE,5,Medical ICU,Medical ICU #2
005-0021-&-&,2020-06-09,2020-06-09,ext physician,PE,5,Medical ICU,Medical ICU #2
005-0022-A-A,2020-06-09,2020-06-09,investigation,PE,5,Medical ICU,Medical ICU #2
005-0023-M-R,2020-06-09,2020-06-09,investigation,PE,5,Medical ICU,Medical ICU #2
005-0024-&-&,2020-06-09,2020-06-09,physician,PE,5,Medical ICU,Medical ICU #2
005-0025-M-S,2020-06-09,2020-06-09,investigation,PE,5,Medical ICU,Medical ICU #2
005-0026-D-D,2020-06-09,2020-06-09,nurse,PE,5,Medical ICU,Medical ICU #2
005-0027-L-S,2020-06-09,2020-06-09,nurse,PE,5,Medical ICU,Medical ICU #2
005-0028-L-O,2020-06-09,2020-06-09,nurse,PE,5,Medical ICU,Medical ICU #2
005-0029-M-M,2020-06-09,2020-06-09,patient,PA,5,Medical ICU,Medical ICU #2
005-0030-C-C,2020-06-09,2020-06-09,patient,PA,5,Medical ICU,Medical ICU #2
005-0031-V-N,2020-06-09,2020-06-09,patient,PA,5,Medical ICU,Medical ICU #2
005-0032-C-E,2020-06-09,2020-06-09,patient,PA,5,Medical ICU,Medical ICU #2
005-0033-M-A,2020-06-09,2020-06-09,patient,PA,5,Medical ICU,Medical ICU #2
005-0034-D-F,2020-06-09,2020-06-09,nurse,PE,5,Medical ICU,Medical ICU #2
005-0035-P-C,2020-06-09,2020-06-09,patient,PA,5,Medical ICU,Medical ICU #2
005-0036-P-A,2020-06-09,2020-06-09,patient,PA,5,Medical ICU,Medical ICU #2
005-0037-N-V,2020-06-09,2020-06-09,administration,PE,5,Medical ICU,Medical ICU #2
005-0038-N-M,2020-06-09,2020-06-09,patient,PA,5,Medical ICU,Medical ICU #2
005-0039-F-P,2020-06-09,2020-06-09,patient,PA,5,Medical ICU,Medical ICU #2
005-0040-N-E,2020-06-09,2020-06-09,physician,PE,5,Medical ICU,Medical ICU #2
005-0041-M-N,2020-06-09,2020-06-09,aux nurse,PE,5,Medical ICU,Medical ICU #2
005-0042-D-L,2020-06-09,2020-06-09,physician,PE,5,Medical ICU,Medical ICU #2
005-0043-V-C,2020-06-09,2020-06-09,nurse,PE,5,Medical ICU,Medical ICU #2
005-0044-O-M,2020-06-09,2020-06-09,nurse,PE,5,Medical ICU,Medical ICU #2
005-0045-C-D,2020-06-09,2020-06-09,reeducation staff,PE,5,Medical ICU,Medical ICU #2
005-0046-E-G,2020-06-09,2020-06-09,physician,PE,5,Medical ICU,Medical ICU #2
005-0047-B-T,2020-06-09,2020-06-09,physician,PE,5,Medical ICU,Medical ICU #2
005-0048-Q-E,2020-06-09,2020-06-09,physician,PE,5,Medical ICU,Medical ICU #2
005-0049-S-M,2020-06-09,2020-06-09,physician,PE,5,Medical ICU,Medical ICU #2
005-0050-S-M,2020-06-09,2020-06-09,physician,PE,5,Medical ICU,Medical ICU #2
005-0051-C-S,2020-06-09,2020-06-09,patient,PA,5,Medical ICU,Medical ICU #2
005-0052-G-R,2020-06-09,2020-06-09,patient,PA,5,Medical ICU,Medical ICU #2
005-0053-A-L,2020-06-09,2020-06-09,physician,PE,5,Medical ICU,Medical ICU #2
005-0054-P-X,2020-06-09,2020-06-09,logistic,PE,5,Medical ICU,Medical ICU #2
005-0055-L-N,2020-06-09,2020-06-09,logistic,PE,5,Medical ICU,Medical ICU #2
005-0056-B-H,2020-06-09,2020-06-09,logistic,PE,5,Medical ICU,Medical ICU #2
005-0057-B-P,2020-06-09,2020-06-09,ext physician,PE,5,Medical ICU,Medical ICU #2
005-0058-R-R,2020-06-09,2020-06-09,physician,PE,5,Medical ICU,Medical ICU #2
005-0059-P-R,2020-06-09,2020-06-09,patient,PA,5,Medical ICU,Medical ICU #2
005-0060-D-A,2020-06-09,2020-06-09,physician,PE,5,Medical ICU,Medical ICU #2
005-0061-C-E,2020-06-09,2020-06-09,physician,PE,5,Medical ICU,Medical ICU #2
005-0062-C-C,2020-06-09,2020-06-09,physician,PE,5,Medical ICU,Medical ICU #2
005-0063-S-S,2020-06-09,2020-06-09,physician,PE,5,Medical ICU,Medical ICU #2
005-0064-L-M,2020-06-09,2020-06-09,ext physician,PE,5,Medical ICU,Medical ICU #2
005-0065-B-S,2020-06-09,2020-06-09,logistic,PE,5,Medical ICU,Medical ICU #2
005-0066-B-L,2020-06-09,2020-06-09,logistic,PE,5,Medical ICU,Medical ICU #2
005-0067-P-M,2020-06-09,2020-06-09,nurse,PE,5,Medical ICU,Medical ICU #2
005-0068-B-S,2020-06-09,2020-06-09,administration,PE,5,Medical ICU,Medical ICU #2
005-0069-B-A,2020-06-09,2020-06-09,reeducation staff,PE,5,Medical ICU,Medical ICU #2
005-0071-S-S,2020-06-09,2020-06-09,administration,PE,5,Medical ICU,Medical ICU #2
005-0072-C-A,2020-06-09,2020-06-09,logistic,PE,5,Medical ICU,Medical ICU #2
005-0073-B-A,2020-06-09,2020-06-09,administration,PE,5,Medical ICU,Medical ICU #2
005-0074-B-A,2020-06-09,2020-06-09,administration,PE,5,Medical ICU,Medical ICU #2
005-0075-P-L,2020-06-09,2020-06-09,investigation,PE,5,Medical ICU,Medical ICU #2
005-0076-C-N,2020-06-09,2020-06-09,reeducation staff,PE,5,Medical ICU,Medical ICU #2
005-0077-C-I,2020-06-09,2020-06-09,reeducation staff,PE,5,Medical ICU,Medical ICU #2
005-0078-F-F,2020-06-09,2020-06-09,physician,PE,5,Medical ICU,Medical ICU #2
005-0079-P-P,2020-06-09,2020-06-09,physician,PE,5,Medical ICU,Medical ICU #2
005-0080-C-L,2020-06-09,2020-06-09,physician,PE,5,Medical ICU,Medical ICU #2
005-0081-&-&,2020-06-09,2020-06-09,patient,PA,5,Medical ICU,Medical ICU #2
005-0082-B-C,2020-06-09,2020-06-09,physician,PE,5,Medical ICU,Medical ICU #2
005-0083-S-J,2020-06-09,2020-06-09,physician,PE,5,Medical ICU,Medical ICU #2
005-0084-B-S,2020-06-09,2020-06-09,other,PE,5,Medical ICU,Medical ICU #2
005-0085-B-C,2020-06-09,2020-06-09,other,PE,5,Medical ICU,Medical ICU #2
005-0086-M-D,2020-06-09,2020-06-09,patient,PA,5,Medical ICU,Medical ICU #2
005-0087-D-W,2020-06-09,2020-06-09,physician,PE,5,Medical ICU,Medical ICU #2
005-0088-F-B,2020-06-09,2020-06-09,nurse,PE,5,Medical ICU,Medical ICU #2
005-0089-M-A,2020-06-09,2020-06-09,nurse,PE,5,Medical ICU,Medical ICU #2
005-0090-D-C,2020-06-09,2020-06-09,nurse,PE,5,Medical ICU,Medical ICU #2
005-0091-M-E,2020-06-09,2020-06-09,nurse,PE,5,Medical ICU,Medical ICU #2
005-0092-D-J,2020-06-09,2020-06-09,nurse,PE,5,Medical ICU,Medical ICU #2
005-0093-D-L,2020-06-09,2020-06-09,aux nurse,PE,5,Medical ICU,Medical ICU #2
005-0094-E-M,2020-06-09,2020-06-09,aux nurse,PE,5,Medical ICU,Medical ICU #2
005-0095-L-C,2020-06-09,2020-06-09,aux nurse,PE,5,Medical ICU,Medical ICU #2
005-0096-A-R,2020-06-09,2020-06-09,aux nurse,PE,5,Medical ICU,Medical ICU #2
005-0097-G-A,2020-06-09,2020-06-09,aux nurse,PE,5,Medical ICU,Medical ICU #2
005-0098-A-O,2020-06-09,2020-06-09,nurse,PE,5,Medical ICU,Medical ICU #2
005-0099-S-C,2020-06-09,2020-06-09,patient,PA,5,Medical ICU,Medical ICU #2
005-0100-P-F,2020-06-10,2020-06-10,aux nurse,PE,5,Medical ICU,Medical ICU #2
005-0101-H-S,2020-06-10,2020-06-10,aux nurse,PE,5,Medical ICU,Medical ICU #2
005-0102-M-C,2020-06-10,2020-06-10,patient,PA,5,Medical ICU,Medical ICU #2
005-0103-D-B,2020-06-10,2020-06-10,logistic,PE,5,Medical ICU,Medical ICU #2
005-0104-G-L,2020-06-10,2020-06-10,logistic,PE,5,Medical ICU,Medical ICU #2
005-0105-N-N,2020-06-10,2020-06-10,logistic,PE,5,Medical ICU,Medical ICU #2
005-0106-K-A,2020-06-10,2020-06-10,logistic,PE,5,Medical ICU,Medical ICU #2
005-0107-V-V,2020-06-10,2020-06-10,other,PE,5,Medical ICU,Medical ICU #2
005-0108-T-H,2020-06-10,2020-06-10,other,PE,5,Medical ICU,Medical ICU #2
005-0109-C-A,2020-06-10,2020-06-10,physician,PE,5,Medical ICU,Medical ICU #2
005-0110-R-F,2020-06-10,2020-06-10,nurse,PE,5,Medical ICU,Medical ICU #2
005-0111-B-M,2020-06-10,2020-06-10,ext physician,PE,5,Medical ICU,Medical ICU #2
005-0112-B-L,2020-06-10,2020-06-10,ext physician,PE,5,Medical ICU,Medical ICU #2
005-0113-D-A,2020-06-10,2020-06-10,nurse,PE,5,Medical ICU,Medical ICU #2
005-0114-L-G,2020-06-10,2020-06-10,physician,PE,5,Medical ICU,Medical ICU #2
005-0115-C-C,2020-06-10,2020-06-10,nurse,PE,5,Medical ICU,Medical ICU #2
005-0116-B-P,2020-06-10,2020-06-10,physician,PE,5,Medical ICU,Medical ICU #2
005-0117-B-W,2020-06-10,2020-06-10,aux nurse,PE,5,Medical ICU,Medical ICU #2
005-0118-C-F,2020-06-10,2020-06-10,physician,PE,5,Medical ICU,Medical ICU #2
005-0119-B-W,2020-06-10,2020-06-10,nurse,PE,5,Medical ICU,Medical ICU #2
005-0120-F-A,2020-06-10,2020-06-10,nurse,PE,5,Medical ICU,Medical ICU #2
005-0121-C-M,2020-06-10,2020-06-10,physician,PE,5,Medical ICU,Medical ICU #2
005-0122-L-F,2020-06-10,2020-06-10,nurse,PE,5,Medical ICU,Medical ICU #2
005-0123-M-I,2020-06-10,2020-06-10,aux nurse,PE,5,Medical ICU,Medical ICU #2
005-0124-N-M,2020-06-10,2020-06-10,aux nurse,PE,5,Medical ICU,Medical ICU #2
005-0125-&-&,2020-06-10,2020-06-10,nurse,PE,5,Medical ICU,Medical ICU #2
002-0158-&-&,2020-05-25,2020-05-25,logistic,PE,2,Neonatal ICU,Neonatal ICU
002-0159-&-&,2020-05-25,2020-05-25,visitor,V,2,Neonatal ICU,Neonatal ICU
005-0126-&-&,2020-06-10,2020-06-10,patient,PA,5,Medical ICU,Medical ICU #2
016-0001-F-J,2020-06-11,2020-06-11,investigation,PE,16,Adult emergency,Adult emergency #1
016-0002-L-V,2020-06-11,2020-06-11,investigation,PE,16,Adult emergency,Adult emergency #1
009-0085-L-C,2020-04-20,2020-04-20,aux nurse,PE,9,Pneumology,Pneumology
009-0086-R-W,2020-04-20,2020-04-20,aux nurse,PE,9,Pneumology,Pneumology
009-0087-A-S,2020-04-20,2020-04-20,aux nurse,PE,9,Pneumology,Pneumology
009-0088-M-N,2020-04-20,2020-04-20,nurse,PE,9,Pneumology,Pneumology
009-0089-S-L,2020-04-20,2020-04-20,physician,PE,9,Pneumology,Pneumology
009-0090-E-A,2020-04-20,2020-04-20,logistic,PE,9,Pneumology,Pneumology
009-0091-M-L,2020-04-20,2020-04-20,aux nurse,PE,9,Pneumology,Pneumology
009-0092-L-C,2020-04-20,2020-04-20,aux nurse,PE,9,Pneumology,Pneumology
009-0093-R-T,2020-04-20,2020-04-20,aux nurse,PE,9,Pneumology,Pneumology
009-0094-L-J,2020-04-20,2020-04-20,aux nurse,PE,9,Pneumology,Pneumology
009-0095-V-M,2020-04-20,2020-04-20,nurse,PE,9,Pneumology,Pneumology
009-0096-V-A,2020-04-20,2020-04-20,nurse,PE,9,Pneumology,Pneumology
009-0097-L-A,2020-04-20,2020-04-20,nurse,PE,9,Pneumology,Pneumology
009-0098-P-C,2020-04-21,2020-04-21,nurse,PE,9,Pneumology,Pneumology
009-0099-C-F,2020-04-21,2020-04-21,nurse,PE,9,Pneumology,Pneumology
009-0100-T-S,2020-04-21,2020-04-21,nurse,PE,9,Pneumology,Pneumology
009-0101-H-M,2020-04-21,2020-04-21,aux nurse,PE,9,Pneumology,Pneumology
009-0102-G-I,2020-04-21,2020-04-21,aux nurse,PE,9,Pneumology,Pneumology
009-0103-S-O,2020-04-21,2020-04-21,aux nurse,PE,9,Pneumology,Pneumology
009-0104-R-S,2020-04-21,2020-04-21,logistic,PE,9,Pneumology,Pneumology
009-0105-S-J,2020-04-20,2020-04-20,aux nurse,PE,9,Pneumology,Pneumology
009-0106-G-D,2020-04-20,2020-04-20,nurse,PE,9,Pneumology,Pneumology
009-0107-A-R,2020-04-20,2020-04-20,nurse,PE,9,Pneumology,Pneumology
009-0108-C-M,2020-04-20,2020-04-20,aux nurse,PE,9,Pneumology,Pneumology
009-0109-L-B,2020-04-20,2020-04-20,nurse,PE,9,Pneumology,Pneumology
009-0110-D-R,2020-04-20,2020-04-20,aux nurse,PE,9,Pneumology,Pneumology
009-0111-C-I,2020-04-21,2020-04-21,logistic,PE,9,Pneumology,Pneumology
013-0001-B-F,2020-04-17,2020-04-17,aux nurse,PE,13,Infectious Diseases,Infectious diseases #1
013-0002-M-P,2020-04-17,2020-04-17,aux nurse,PE,13,Infectious Diseases,Infectious diseases #1
013-0003-B-J,2020-04-17,2020-04-17,nurse,PE,13,Infectious Diseases,Infectious diseases #1
013-0004-M-O,2020-04-17,2020-04-17,nurse,PE,13,Infectious Diseases,Infectious diseases #1
013-0005-V-A,2020-04-17,2020-04-17,investigation,PE,13,Infectious Diseases,Infectious diseases #1
013-0006-A-A,2020-04-17,2020-04-17,investigation,PE,13,Infectious Diseases,Infectious diseases #1
009-0112-&-&,2020-04-21,2020-04-21,logistic,PE,9,Pneumology,Pneumology
009-0113-J-M,2020-04-21,2020-04-21,physician,PE,9,Pneumology,Pneumology
009-0114-C-R,2020-04-21,2020-04-21,other,PE,9,Pneumology,Pneumology
009-0115-L-O,2020-04-21,2020-04-21,logistic,PE,9,Pneumology,Pneumology
009-0116-M-R,2020-04-21,2020-04-21,physician,PE,9,Pneumology,Pneumology
009-0117-P-M,2020-04-21,2020-04-21,ext physician,PE,9,Pneumology,Pneumology
009-0118-S-S,2020-04-21,2020-04-21,physician,PE,9,Pneumology,Pneumology
009-0119-V-R,2020-04-21,2020-04-21,administration,PE,9,Pneumology,Pneumology
009-0120-S-A,2020-04-21,2020-04-21,physician,PE,9,Pneumology,Pneumology
009-0121-C-A,2020-04-21,2020-04-21,other,PE,9,Pneumology,Pneumology
009-0122-B-E,2020-04-21,2020-04-21,physician,PE,9,Pneumology,Pneumology
009-0123-R-L,2020-04-21,2020-04-21,administration,PE,9,Pneumology,Pneumology
009-0124-R-F,2020-04-21,2020-04-21,other,PE,9,Pneumology,Pneumology
009-0125-S-C,2020-04-21,2020-04-21,administration,PE,9,Pneumology,Pneumology
009-0126-C-J,2020-04-21,2020-04-21,patient,PA,9,Pneumology,Pneumology
009-0127-G-P,2020-04-21,2020-04-21,nurse,PE,9,Pneumology,Pneumology
009-0128-S-J,2020-04-21,2020-04-21,other,PE,9,Pneumology,Pneumology
009-0129-M-M,2020-04-21,2020-04-21,nurse,PE,9,Pneumology,Pneumology
009-0130-B-F,2020-04-21,2020-04-21,other,PE,9,Pneumology,Pneumology
009-0131-T-H,2020-04-21,2020-04-21,other,PE,9,Pneumology,Pneumology
009-0132-M-S,2020-04-21,2020-04-21,patient,PA,9,Pneumology,Pneumology
009-0133-S-I,2020-04-21,2020-04-21,patient,PA,9,Pneumology,Pneumology
009-0134-R-R,2020-04-21,2020-04-21,other,PE,9,Pneumology,Pneumology
013-0007-L-N,2020-04-17,2020-04-17,administration,PE,13,Infectious Diseases,Infectious diseases #1
009-0135-D-M,2020-04-21,2020-04-21,aux nurse,PE,9,Pneumology,Pneumology
013-0008-L-R,2020-04-17,2020-04-17,patient,PA,13,Infectious Diseases,Infectious diseases #1
013-0009-S-M,2020-04-17,2020-04-17,patient,PA,13,Infectious Diseases,Infectious diseases #1
013-0010-B-C,2020-04-17,2020-04-17,patient,PA,13,Infectious Diseases,Infectious diseases #1
013-0011-C-P,2020-04-17,2020-04-17,patient,PA,13,Infectious Diseases,Infectious diseases #1
013-0012-R-M,2020-04-17,2020-04-17,patient,PA,13,Infectious Diseases,Infectious diseases #1
013-0013-&-&,2020-04-17,2020-04-17,patient,PA,13,Infectious Diseases,Infectious diseases #1
013-0014-A-A,2020-04-17,2020-04-17,patient,PA,13,Infectious Diseases,Infectious diseases #1
013-0015-D-E,2020-04-17,2020-04-17,administration,PE,13,Infectious Diseases,Infectious diseases #1
013-0016-R-S,2020-04-17,2020-04-17,administration,PE,13,Infectious Diseases,Infectious diseases #1
013-0017-T-B,2020-04-17,2020-04-17,administration,PE,13,Infectious Diseases,Infectious diseases #1
013-0018-H-B,2020-04-17,2020-04-17,physician,PE,13,Infectious Diseases,Infectious diseases #1
009-0136-A-N,2020-04-21,2020-04-21,nurse,PE,9,Pneumology,Pneumology
009-0137-D-W,2020-04-21,2020-04-21,aux nurse,PE,9,Pneumology,Pneumology
009-0138-R-R,2020-04-21,2020-04-21,other,PE,9,Pneumology,Pneumology
009-0139-C-C,2020-04-21,2020-04-21,patient,PA,9,Pneumology,Pneumology
013-0019-L-T,2020-04-17,2020-04-17,ext physician,PE,13,Infectious Diseases,Infectious diseases #1
013-0020-M-J,2020-04-17,2020-04-17,aux nurse,PE,13,Infectious Diseases,Infectious diseases #1
013-0021-&-&,2020-04-17,2020-04-17,patient,PA,13,Infectious Diseases,Infectious diseases #1
013-0022-L-F,2020-04-17,2020-04-17,physician,PE,13,Infectious Diseases,Infectious diseases #1
013-0023-S-D,2020-04-17,2020-04-17,nurse,PE,13,Infectious Diseases,Infectious diseases #1
013-0024-D-S,2020-04-17,2020-04-17,other,PE,13,Infectious Diseases,Infectious diseases #1
013-0025-K-J,2020-04-17,2020-04-17,other,PE,13,Infectious Diseases,Infectious diseases #1
013-0026-&-&,2020-04-17,2020-04-17,physician,PE,13,Infectious Diseases,Infectious diseases #1
013-0027-J-D,2020-04-17,2020-04-17,aux nurse,PE,13,Infectious Diseases,Infectious diseases #1
013-0028-C-P,2020-04-17,2020-04-17,physician,PE,13,Infectious Diseases,Infectious diseases #1
013-0029-L-C,2020-04-17,2020-04-17,physician,PE,13,Infectious Diseases,Infectious diseases #1
013-0030-M-F,2020-04-17,2020-04-17,nurse,PE,13,Infectious Diseases,Infectious diseases #1
013-0031-C-T,2020-04-17,2020-04-17,aux nurse,PE,13,Infectious Diseases,Infectious diseases #1
013-0032-N-G,2020-04-17,2020-04-17,physician,PE,13,Infectious Diseases,Infectious diseases #1
013-0033-B-M,2020-04-17,2020-04-17,other,PE,13,Infectious Diseases,Infectious diseases #1
013-0034-S-L,2020-04-17,2020-04-17,logistic,PE,13,Infectious Diseases,Infectious diseases #1
013-0035-B-I,2020-04-17,2020-04-17,logistic,PE,13,Infectious Diseases,Infectious diseases #1
013-0036-F-J,2020-04-17,2020-04-17,patient,PA,13,Infectious Diseases,Infectious diseases #1
013-0037-T-H,2020-04-17,2020-04-17,aux nurse,PE,13,Infectious Diseases,Infectious diseases #1
013-0038-A-A,2020-04-17,2020-04-17,nurse,PE,13,Infectious Diseases,Infectious diseases #1
013-0039-M-L,2020-04-17,2020-04-17,aux nurse,PE,13,Infectious Diseases,Infectious diseases #1
013-0040-B-R,2020-04-17,2020-04-17,aux nurse,PE,13,Infectious Diseases,Infectious diseases #1
013-0041-A-D,2020-04-17,2020-04-17,nurse,PE,13,Infectious Diseases,Infectious diseases #1
013-0042-H-A,2020-04-18,2020-04-18,aux nurse,PE,13,Infectious Diseases,Infectious diseases #1
013-0043-G-M,2020-04-18,2020-04-18,aux nurse,PE,13,Infectious Diseases,Infectious diseases #1
013-0044-M-G,2020-04-18,2020-04-18,administration,PE,13,Infectious Diseases,Infectious diseases #1
013-0045-J-O,2020-04-18,2020-04-18,aux nurse,PE,13,Infectious Diseases,Infectious diseases #1
013-0046-S-C,2020-04-18,2020-04-18,nurse,PE,13,Infectious Diseases,Infectious diseases #1
016-0003-E-P,2020-06-11,2020-06-11,investigation,PE,16,Adult emergency,Adult emergency #1
016-0004-P-L,2020-06-11,2020-06-11,investigation,PE,16,Adult emergency,Adult emergency #1
016-0005-R-B,2020-06-11,2020-06-11,nurse,PE,16,Adult emergency,Adult emergency #1
016-0006-C-G,2020-06-11,2020-06-11,nurse,PE,16,Adult emergency,Adult emergency #1
016-0007-A-C,2020-06-11,2020-06-11,aux nurse,PE,16,Adult emergency,Adult emergency #1
016-0008-P-A,2020-06-11,2020-06-11,administration,PE,16,Adult emergency,Adult emergency #1
016-0009-M-A,2020-06-11,2020-06-11,aux nurse,PE,16,Adult emergency,Adult emergency #1
016-0010-J-A,2020-06-11,2020-06-11,nurse,PE,16,Adult emergency,Adult emergency #1
016-0011-L-T,2020-06-11,2020-06-11,ext physician,PE,16,Adult emergency,Adult emergency #1
016-0012-D-C,2020-06-11,2020-06-11,administration,PE,16,Adult emergency,Adult emergency #1
016-0013-A-M,2020-06-11,2020-06-11,patient,PA,16,Adult emergency,Adult emergency #1
016-0014-G-J,2020-06-11,2020-06-11,logistic,PE,16,Adult emergency,Adult emergency #1
016-0015-Z-S,2020-06-11,2020-06-11,logistic,PE,16,Adult emergency,Adult emergency #1
016-0016-B-C,2020-06-11,2020-06-11,ext physician,PE,16,Adult emergency,Adult emergency #1
016-0017-M-A,2020-06-11,2020-06-11,ext physician,PE,16,Adult emergency,Adult emergency #1
016-0018-S-A,2020-06-11,2020-06-11,physician,PE,16,Adult emergency,Adult emergency #1
016-0019-V-A,2020-06-11,2020-06-11,investigation,PE,16,Adult emergency,Adult emergency #1
016-0020-A-M,2020-06-11,2020-06-11,physician,PE,16,Adult emergency,Adult emergency #1
016-0021-E-C,2020-06-11,2020-06-11,nurse,PE,16,Adult emergency,Adult emergency #1
016-0022-B-M,2020-06-11,2020-06-11,aux nurse,PE,16,Adult emergency,Adult emergency #1
016-0023-B-L,2020-06-11,2020-06-11,aux nurse,PE,16,Adult emergency,Adult emergency #1
016-0024-V-L,2020-06-11,2020-06-11,nurse,PE,16,Adult emergency,Adult emergency #1
016-0025-C-M,2020-06-11,2020-06-11,nurse,PE,16,Adult emergency,Adult emergency #1
016-0026-S-F,2020-06-11,2020-06-11,nurse,PE,16,Adult emergency,Adult emergency #1
016-0027-R-O,2020-06-11,2020-06-11,patient,PA,16,Adult emergency,Adult emergency #1
016-0028-C-A,2020-06-11,2020-06-11,physician,PE,16,Adult emergency,Adult emergency #1
016-0029-B-L,2020-06-11,2020-06-11,ext physician,PE,16,Adult emergency,Adult emergency #1
